,year,artist,track,time,date.entered,week,rating
9085,2000,Montgomery Gentry,Daddy Won't Sell The...,4:18,2000-03-04,wk29,
9086,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-09-09,wk29,
9087,2000,"Moore, Chante",Straight Up,3:40,2000-10-28,wk29,
9088,2000,"Moore, Mandy",I Wanna Be With You,4:12,2000-06-17,wk29,
9089,2000,"Mumba, Samantha",Gotta Tell You,3:19,2000-09-09,wk29,
9090,2000,Musiq,Just Friends,4:02,2000-10-14,wk29,
9091,2000,Mya,Case Of The Ex (What...,3:50,2000-08-19,wk29,23.0
9092,2000,Mya,The Best Of Me,4:12,2000-04-15,wk29,
9093,2000,Mystikal,Shake Ya Ass,4:46,2000-08-12,wk29,
9094,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,wk29,
9095,2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk29,
9096,2000,N'Sync,This I Promise You,4:23,2000-09-30,wk29,
9097,2000,Nas,You Owe Me,3:51,2000-03-25,wk29,
9098,2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk29,19.0
9099,2000,Next,Wifey,4:03,2000-05-27,wk29,
9100,2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk29,
9101,2000,Nine Days,If I Am,4:18,2000-12-02,wk29,
9102,2000,No Doubt,Simple Kind Of Life,4:11,2000-07-01,wk29,
9103,2000,Nu Flavor,3 Little Words,3:54,2000-06-03,wk29,
9104,2000,"Offspring, The",Original Prankster,3:42,2000-11-25,wk29,
9105,2000,"Paisley, Brad",Me Neither,3:19,2000-05-13,wk29,
9106,2000,"Paisley, Brad",We Danced,3:45,2000-10-14,wk29,
9107,2000,Papa Roach,Last Resort,3:19,2000-07-29,wk29,
9108,2000,Pearl Jam,Nothing As It Seems,5:20,2000-05-13,wk29,
9109,2000,Pink,Most Girls,4:06,2000-08-12,wk29,
9110,2000,Pink,There U Go,3:23,2000-03-04,wk29,39.0
9111,2000,"Price, Kelly",As We Lay,6:20,2000-07-15,wk29,
9112,2000,"Price, Kelly",Love Sets You Free,3:46,2000-05-13,wk29,
9113,2000,"Price, Kelly",You Should've Told M...,3:12,2000-09-23,wk29,
9114,2000,Profyle,Liar,3:57,2000-09-16,wk29,
9115,2000,Puff Daddy,Best Friend,5:33,2000-02-12,wk29,
9116,2000,Q-Tip,Breathe And Stop,4:06,2000-01-22,wk29,
9117,2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk29,
9118,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk29,
9119,2000,"Raye, Collin",Couldn't Last A Mome...,3:40,2000-03-18,wk29,
9120,2000,Red Hot Chili Peppers,Californication,5:21,2000-07-29,wk29,
9121,2000,Red Hot Chili Peppers,Otherside,4:13,2000-02-12,wk29,
9122,2000,"Rimes, LeAnn",Big Deal,3:03,1999-10-16,wk29,
9123,2000,"Rimes, LeAnn",Can't Fight The Moon...,3:33,2000-09-09,wk29,
9124,2000,"Rimes, LeAnn",I Need You,3:42,2000-05-27,wk29,
9125,2000,"Rogers, Kenny",Buy Me A Rose,3:46,2000-03-11,wk29,
9126,2000,Ruff Endz,No More,3:56,2000-07-01,wk29,
9127,2000,Sammie,I Like It,4:09,2000-01-29,wk29,
9128,2000,Santana,"Maria, Maria",4:18,2000-02-12,wk29,
9129,2000,Savage Garden,Crash And Burn,4:41,2000-04-08,wk29,
9130,2000,Savage Garden,I Knew I Loved You,4:07,1999-10-23,wk29,30.0
9131,2000,SheDaisy,Deck The Halls,3:46,1999-12-25,wk29,
9132,2000,SheDaisy,I Will.. But,3:40,2000-07-15,wk29,
9133,2000,SheDaisy,This Woman Needs,3:20,2000-02-05,wk29,
9134,2000,"Sheist, Shade",Where I Wanna Be,4:16,2000-11-11,wk29,
9135,2000,Shyne,Bad Boyz,4:22,2000-09-09,wk29,
9136,2000,"Simpson, Jessica",I Think I'm In Love ...,3:32,2000-07-01,wk29,
9137,2000,"Simpson, Jessica",Where You Are,3:51,2000-04-01,wk29,
9138,2000,Sisqo,Got To Get It,3:52,1999-11-20,wk29,
9139,2000,Sisqo,Incomplete,3:52,2000-06-24,wk29,
9140,2000,Sisqo,Thong Song,4:05,2000-01-29,wk29,
9141,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,wk29,
9142,2000,Smash Mouth,Then The Morning Com...,3:04,1999-10-30,wk29,
9143,2000,"Smith, Will",Freakin' It,3:58,2000-02-12,wk29,
9144,2000,Son By Four,A Puro Dolor (Purest...,3:30,2000-04-08,wk29,
9145,2000,Sonique,It Feels So Good,3:48,2000-01-22,wk29,
9146,2000,SoulDecision,Faded,3:25,2000-07-08,wk29,
9147,2000,"Spears, Britney",From The Bottom Of M...,4:30,2000-01-29,wk29,
9148,2000,"Spears, Britney",Lucky,3:23,2000-08-12,wk29,
9149,2000,"Spears, Britney",Oops!.. I Did It Aga...,3:30,2000-04-22,wk29,
9150,2000,"Spencer, Tracie",Still In My Heart,4:11,2000-03-04,wk29,
9151,2000,Splender,I Think God Can Expl...,3:55,2000-06-10,wk29,
9152,2000,Sting,Desert Rose,3:52,2000-05-13,wk29,
9153,2000,Stone Temple Pilots,Sour Girl,4:16,2000-07-08,wk29,
9154,2000,"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,wk29,
9155,2000,"Strait, George",Go On,3:48,2000-08-26,wk29,
9156,2000,"Strait, George",The Best Day,3:24,2000-01-29,wk29,
9157,2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk29,
9158,2000,TLC,Dear Lie,4:36,2000-02-12,wk29,
9159,2000,Tamar,If You Don't Wanna L...,4:02,2000-03-25,wk29,
9160,2000,Tamia,Can't Go For That,3:38,2000-09-16,wk29,
9161,2000,Third Eye Blind,Deep Inside Of You,4:10,2000-09-02,wk29,
9162,2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk29,
9163,2000,"Thomas, Carl",Emotional,4:31,2000-11-25,wk29,
9164,2000,"Thomas, Carl",I Wish,3:50,2000-03-25,wk29,
9165,2000,"Thomas, Carl",Summer Rain,4:57,2000-09-23,wk29,
9166,2000,"Tippin, Aaron",Kiss This,2:53,2000-08-26,wk29,
9167,2000,Train,Meet Virginia,3:55,1999-10-09,wk29,
9168,2000,Trick Daddy,Shut Up,4:17,2000-05-20,wk29,
9169,2000,Trina,Pull Over,2:58,2000-09-09,wk29,
9170,2000,"Tritt, Travis",Best Of Intentions,4:15,2000-08-19,wk29,
9171,2000,Tuesday,I Know,4:06,2000-12-30,wk29,
9172,2000,"Urban, Keith",Your Everything,4:10,2000-07-15,wk29,
9173,2000,Usher,Pop Ya Collar,3:36,2000-11-04,wk29,
9174,2000,"Vassar, Phil",Carlene,4:07,2000-03-04,wk29,
9175,2000,"Vassar, Phil",Just Another Day In ...,3:54,2000-09-30,wk29,
9176,2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk29,4.0
9177,2000,Vertical Horizon,You're A God,3:45,2000-08-26,wk29,
9178,2000,Vitamin C,Graduation (Friends ...,4:23,2000-04-15,wk29,
9179,2000,Vitamin C,The Itch,3:30,2000-12-02,wk29,
9180,2000,"Walker, Clay","Live, Laugh, Love",4:06,1999-12-04,wk29,
9181,2000,"Walker, Clay",The Chain Of Love,5:03,2000-04-15,wk29,
9182,2000,"Wallflowers, The",Sleepwalker,3:29,2000-10-28,wk29,
9183,2000,Westlife,Swear It Again,4:07,2000-04-01,wk29,
9184,2000,"Williams, Robbie",Angels,3:56,1999-11-20,wk29,
9185,2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk29,
9186,2000,"Worley, Darryl",When You Need My Lov...,3:35,2000-06-17,wk29,
9187,2000,"Wright, Chely",It Was,3:51,2000-03-04,wk29,
9188,2000,Yankee Grey,Another Nine Minutes,3:10,2000-04-29,wk29,
9189,2000,"Yearwood, Trisha",Real Live Woman,3:55,2000-04-01,wk29,
9190,2000,Ying Yang Twins,Whistle While You Tw...,4:19,2000-03-18,wk29,
9191,2000,Zombie Nation,Kernkraft 400,3:30,2000-09-02,wk29,
9192,2000,matchbox twenty,Bent,4:12,2000-04-29,wk29,20.0
9193,2000,2 Pac,Baby Don't Cry (Keep...,4:22,2000-02-26,wk30,
9194,2000,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk30,
9195,2000,3 Doors Down,Kryptonite,3:53,2000-04-08,wk30,4.0
9196,2000,3 Doors Down,Loser,4:24,2000-10-21,wk30,
9197,2000,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk30,
9198,2000,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk30,
9199,2000,A*Teens,Dancing Queen,3:44,2000-07-08,wk30,
9200,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,wk30,
9201,2000,Aaliyah,Try Again,4:03,2000-03-18,wk30,33.0
9202,2000,"Adams, Yolanda",Open My Heart,5:30,2000-08-26,wk30,
9203,2000,"Adkins, Trace",More,3:05,2000-04-29,wk30,
9204,2000,"Aguilera, Christina",Come On Over Baby (A...,3:38,2000-08-05,wk30,
9205,2000,"Aguilera, Christina",I Turn To You,4:00,2000-04-15,wk30,
9206,2000,"Aguilera, Christina",What A Girl Wants,3:18,1999-11-27,wk30,
9207,2000,Alice Deejay,Better Off Alone,6:50,2000-04-08,wk30,
9208,2000,"Allan, Gary",Smoke Rings In The D...,4:18,2000-01-22,wk30,
9209,2000,Amber,Sexual,4:38,1999-07-17,wk30,44.0
9210,2000,Anastacia,I'm Outta Love,4:01,2000-04-01,wk30,
9211,2000,"Anthony, Marc",My Baby You,3:59,2000-09-16,wk30,
9212,2000,"Anthony, Marc",You Sang To Me,3:50,2000-02-26,wk30,33.0
9213,2000,Avant,My First Love,4:28,2000-11-04,wk30,
9214,2000,Avant,Separated,4:13,2000-04-29,wk30,
9215,2000,BBMak,Back Here,3:35,2000-04-29,wk30,45.0
9216,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,2000-10-14,wk30,
9217,2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk30,
9218,2000,"Backstreet Boys, The",The One,3:46,2000-05-27,wk30,
9219,2000,"Badu, Erkyah",Bag Lady,5:03,2000-08-19,wk30,
9220,2000,Baha Men,Who Let The Dogs Out,3:17,2000-07-22,wk30,
9221,2000,Barenaked Ladies,Pinch Me,3:46,2000-09-09,wk30,
9222,2000,Beenie Man,Girls Dem Sugar,4:17,2000-10-21,wk30,
9223,2000,Before Dark,Monica,4:04,2000-05-20,wk30,
9224,2000,"Bega, Lou",Tricky Tricky ,3:23,2000-01-29,wk30,
9225,2000,Big Punisher,It's So Hard,3:25,2000-04-22,wk30,
9226,2000,Black Rob,Whoa!,4:04,2000-03-04,wk30,
9227,2000,"Black, Clint",Been There,5:28,2000-02-19,wk30,
9228,2000,Blaque,Bring It All To Me,3:46,1999-10-23,wk30,
9229,2000,"Blige, Mary J.",Deep Inside,5:26,1999-11-13,wk30,
9230,2000,"Blige, Mary J.",Give Me You,5:00,2000-04-15,wk30,
9231,2000,Blink-182,All The Small Things,2:52,1999-12-04,wk30,
9232,2000,Bloodhound Gang,The Bad Touch,4:20,2000-03-18,wk30,
9233,2000,Bon Jovi,It's My Life,3:44,2000-08-12,wk30,
9234,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,wk30,19.0
9235,2000,"Braxton, Toni",Just Be A Man About ...,4:10,2000-07-29,wk30,
9236,2000,"Braxton, Toni",Spanish Guitar,4:24,2000-12-02,wk30,
9237,2000,"Brock, Chad",A Country Boy Can Su...,3:54,2000-01-01,wk30,
9238,2000,"Brock, Chad",Yes!,3:22,2000-04-08,wk30,
9239,2000,Brooks & Dunn,You'll Always Be Lov...,2:58,2000-06-10,wk30,
9240,2000,"Brooks, Garth",Do What You Gotta Do,2:56,2000-02-19,wk30,
9241,2000,"Byrd, Tracy",Put Your Hand In Min...,4:30,2000-01-29,wk30,
9242,2000,"Cagle, Chris",My Love Goes On And ...,3:02,2000-10-21,wk30,
9243,2000,Cam'ron,What Means The World...,4:38,2000-10-14,wk30,
9244,2000,"Carey, Mariah",Crybaby,5:19,2000-06-24,wk30,
9245,2000,"Carey, Mariah",Thank God I Found Yo...,4:14,1999-12-11,wk30,
9246,2000,"Carter, Aaron",Aaron's Party (Come ...,3:23,2000-08-26,wk30,
9247,2000,"Carter, Torrey",Take That,3:43,2000-06-24,wk30,
9248,2000,Changing Faces,That Other Woman,4:00,2000-09-30,wk30,
9249,2000,"Chesney, Kenny",I Lost It,3:54,2000-10-21,wk30,
9250,2000,"Chesney, Kenny",What I Need To Do,4:05,2000-04-01,wk30,
9251,2000,Clark Family Experience,Meanwhile Back At Th...,2:56,2000-11-18,wk30,
9252,2000,"Clark, Terri",A Little Gasoline,3:07,2000-12-16,wk30,
9253,2000,Common,The Light,3:55,2000-08-05,wk30,
9254,2000,Counting Crows,Hanginaround,4:07,1999-11-06,wk30,
9255,2000,Creed,Higher,5:16,1999-09-11,wk30,41.0
9256,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk30,3.0
9257,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk30,
9258,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk30,
9259,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk30,
9260,2000,DMX,Party Up (Up In Here...,3:45,2000-02-26,wk30,
9261,2000,DMX,What You Want,4:05,2000-07-01,wk30,
9262,2000,DMX,What's My Name,3:50,2000-01-15,wk30,
9263,2000,Da Brat,That's What I'm Look...,3:44,2000-02-26,wk30,
9264,2000,Da Brat,What'Chu Like,3:57,2000-06-03,wk30,
9265,2000,"Davidson, Clay",Unconditional,3:56,2000-03-25,wk30,
9266,2000,De La Soul,All Good?,5:02,2000-12-23,wk30,
9267,2000,Destiny's Child,Independent Women Pa...,3:38,2000-09-23,wk30,
9268,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk30,30.0
9269,2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk30,37.0
9270,2000,"Diffie, Joe",It's Always Somethin...,2:55,2000-08-12,wk30,
9271,2000,"Diffie, Joe",The Quittin' Kind,3:23,2000-01-01,wk30,
9272,2000,"Dion, Celine",That's The Way It Is,4:03,1999-11-13,wk30,
9273,2000,"Dixie Chicks, The",Cold Day In July,5:12,2000-06-24,wk30,
9274,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,1999-11-27,wk30,
9275,2000,"Dixie Chicks, The",Goodbye Earl,4:19,2000-03-18,wk30,
9276,2000,"Dixie Chicks, The",Without You,3:32,2000-10-07,wk30,
9277,2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk30,
9278,2000,Dr. Dre,The Next Episode,2:38,2000-05-27,wk30,
9279,2000,Drama,"Left, Right, Left",3:37,2000-02-12,wk30,
9280,2000,Dream,He Loves U Not,3:43,2000-09-30,wk30,
9281,2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk30,
9282,2000,"Eastsidaz, The",Got Beef,3:58,2000-07-01,wk30,
9283,2000,Eiffel 65,Blue,3:29,1999-12-11,wk30,
9284,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,1999-11-27,wk30,
9285,2000,Eminem,Stan,5:26,2000-11-04,wk30,
9286,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk30,
9287,2000,Eminem,The Way I Am,4:40,2000-08-26,wk30,
9288,2000,En Vogue,Riddle,5:10,2000-06-17,wk30,
9289,2000,"Estefan, Gloria",No Me Dejes De Quere...,3:25,2000-06-10,wk30,
9290,2000,"Evans, Sara",Born To Fly,5:36,2000-10-21,wk30,
9291,2000,Eve,Got It All,3:48,2000-07-15,wk30,
9292,2000,Eve,Love Is Blind,3:51,2000-01-08,wk30,
9293,2000,Everclear,Wonderful,4:30,2000-07-08,wk30,
9294,2000,"Fabian, Lara",I Will Love Again,3:43,2000-06-10,wk30,
9295,2000,Fatboy Slim,The Rockafeller Skan...,4:00,1999-11-13,wk30,
9296,2000,Filter,Take A Picture,4:23,1999-11-27,wk30,
9297,2000,Foo Fighters,Learn To Fly,3:55,1999-10-16,wk30,
9298,2000,Fragma,Toca's Miracle,3:22,2000-10-28,wk30,
9299,2000,Funkmaster Flex,Do You,4:14,2000-11-11,wk30,
9300,2000,Ghostface Killah,Cherchez LaGhost,3:04,2000-08-05,wk30,
9301,2000,"Gill, Vince",Feels Like Love,4:13,2000-09-02,wk30,
9302,2000,"Gilman, Billy",One Voice,4:07,2000-06-17,wk30,
9303,2000,Ginuwine,None Of Ur Friends B...,4:12,1999-12-11,wk30,
9304,2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk30,
9305,2000,Goo Goo Dolls,Broadway,3:54,2000-04-22,wk30,
9306,2000,"Gray, Macy",I Try,3:52,2000-02-19,wk30,
9307,2000,"Griggs, Andy",She's More,3:19,2000-03-11,wk30,
9308,2000,Guy,Dancin',4:08,1999-12-18,wk30,
9309,2000,Hanson,This Time Around,4:14,2000-04-22,wk30,
9310,2000,"Hart, Beth",L.A. Song,3:47,1999-11-27,wk30,
9311,2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk30,
9312,2000,"Henley, Don",Taking You Home,4:08,2000-06-24,wk30,
9313,2000,"Herndon, Ty",No Mercy,4:43,2000-03-18,wk30,
9314,2000,"Hill, Faith",Breathe,4:04,1999-11-06,wk30,2.0
9315,2000,"Hill, Faith",Let's Make Love,4:11,2000-08-12,wk30,
9316,2000,Hoku,Another Dumb Blonde,3:47,2000-02-19,wk30,
9317,2000,"Hollister, Dave",Can't Stay,6:17,2000-03-25,wk30,
9318,2000,Hot Boys,I Need A Hot Girl,4:16,2000-02-19,wk30,
9319,2000,"Houston, Whitney",Could I Have This Ki...,3:54,2000-06-17,wk30,
9320,2000,"Houston, Whitney",I Learned From The B...,4:18,2000-02-19,wk30,
9321,2000,"Houston, Whitney",My Love Is Your Love,4:16,1999-09-04,wk30,
9322,2000,"Houston, Whitney","Same Script, Differe...",4:45,2000-06-17,wk30,
9323,2000,IMx,Stay The Night,3:37,1999-10-09,wk30,
9324,2000,Ice Cube,You Can Do It,4:20,1999-12-04,wk30,
9325,2000,Ideal,Whatever,3:48,2000-06-10,wk30,
9326,2000,"Iglesias, Enrique",Be With You,3:36,2000-04-01,wk30,
9327,2000,"Iglesias, Enrique",Rhythm Divine,7:35,1999-12-04,wk30,
9328,2000,J-Shin,One Night Stand,4:34,1999-12-25,wk30,
9329,2000,Ja Rule,Between Me And You,4:05,2000-09-16,wk30,
9330,2000,"Jackson, Alan",It Must Be Love,2:53,2000-06-24,wk30,
9331,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk30,
9332,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk30,
9333,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk30,
9334,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk30,
9335,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk30,
9336,2000,Jay-Z,Anything,3:41,2000-02-26,wk30,
9337,2000,Jay-Z,Big Pimpin',3:55,2000-04-22,wk30,
9338,2000,Jay-Z,Do It Again (Put Ya ...,3:47,2000-01-15,wk30,
9339,2000,Jay-Z,Hey Papi,3:40,2000-08-12,wk30,
9340,2000,Jay-Z,I Just Wanna Love U ...,3:50,2000-10-28,wk30,
9341,2000,"Jean, Wyclef",911,4:00,2000-10-07,wk30,
9342,2000,Joe,I Wanna Know,4:57,2000-01-01,wk30,5.0
9343,2000,Joe,Treat Her Like A Lad...,4:12,2000-08-05,wk30,
9344,2000,"John, Elton",Someday Out Of The B...,4:41,2000-04-22,wk30,
9345,2000,"Jones, Donell",Where I Wanna Be,6:22,2000-04-22,wk30,
9346,2000,"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,wk30,23.0
9347,2000,Juvenile,U Understand,3:51,2000-02-05,wk30,
9348,2000,Kandi,Don't Think I'm Not,3:50,2000-08-05,wk30,
9349,2000,"Keith, Toby",Country Comes To Tow...,3:39,2000-08-05,wk30,
9350,2000,"Keith, Toby",How Do You Like Me N...,3:29,2000-01-29,wk30,
9351,2000,Kelis,Caught Out There,4:09,1999-12-04,wk30,
9352,2000,Kenny G,Auld Lang Syne (The ...,7:50,1999-12-25,wk30,
9353,2000,Kid Rock,Only God Knows Why,5:27,2000-02-19,wk30,
9354,2000,"Kravitz, Lenny",I Belong To You,4:17,2000-03-25,wk30,
9355,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-04,wk30,
9356,2000,LFO,I Don't Wanna Kiss Y...,5:00,2000-04-15,wk30,
9357,2000,LFO,West Side Story,3:27,2000-08-05,wk30,
9358,2000,LL Cool J,Imagine That,4:00,2000-08-12,wk30,
9359,2000,"Larrieux, Amel",Get Up,4:02,2000-03-04,wk30,
9360,2000,"Lawrence, Tracy",Lessons Learned,2:55,2000-01-29,wk30,
9361,2000,"Levert, Gerald",Baby U Are,4:10,2000-08-19,wk30,
9362,2000,"Levert, Gerald",Mr. Too Damn Good,4:06,2000-03-18,wk30,
9363,2000,Lil Bow Wow,Bounce With Me,3:22,2000-08-19,wk30,
9364,2000,Lil Wayne,Tha Block Is Hot,4:13,1999-12-04,wk30,
9365,2000,Lil' Kim,How Many Licks?,3:50,2000-11-25,wk30,
9366,2000,Lil' Kim,No Matter What They ...,4:12,2000-07-15,wk30,
9367,2000,Lil' Mo,Ta Da,4:17,2000-08-12,wk30,
9368,2000,Lil' Zane,Callin' Me,3:43,2000-07-29,wk30,
9369,2000,Limp Bizkit,N 2 Gether Now,3:55,1999-12-04,wk30,
9370,2000,Limp Bizkit,Re-Arranged,4:08,1999-12-04,wk30,
9371,2000,Limp Bizkit,Rollin',4:04,2000-11-11,wk30,
9372,2000,Lonestar,Amazed,4:25,1999-06-05,wk30,45.0
9373,2000,Lonestar,Smile,3:33,1999-12-18,wk30,
9374,2000,Lonestar,What About Now,3:30,2000-06-10,wk30,
9375,2000,"Lopez, Jennifer",Feelin' Good,4:28,2000-02-19,wk30,
9376,2000,"Loveless, Patty",That's The Kind Of M...,3:27,2000-09-16,wk30,
9377,2000,Lox,"Ryde or Die, Chick",3:56,2000-03-18,wk30,
9378,2000,Lucy Pearl,Dance Tonight,3:45,2000-05-20,wk30,
9379,2000,Ludacris,What's Your Fantasy,4:16,2000-09-30,wk30,
9380,2000,M2M,Don't Say You Love M...,3:41,1999-11-20,wk30,
9381,2000,M2M,Mirror Mirror,3:19,2000-04-01,wk30,
9382,2000,Madison Avenue,Don't Call Me Baby,3:44,2000-07-08,wk30,
9383,2000,Madonna,American Pie,4:30,2000-02-19,wk30,
9384,2000,Madonna,Music,3:45,2000-08-12,wk30,
9385,2000,"Martin, Ricky",Private Emotion,4:02,2000-03-11,wk30,
9386,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,1999-11-20,wk30,
9387,2000,"Martin, Ricky",She Bangs,4:02,2000-10-07,wk30,
9388,2000,Mary Mary,Shackles (Praise You...,3:12,2000-03-25,wk30,
9389,2000,Master P,Souljas,3:33,2000-11-18,wk30,
9390,2000,"McBride, Martina",Love's The Only Hous...,5:13,2000-02-05,wk30,
9391,2000,"McBride, Martina",There You Are,3:26,2000-09-09,wk30,
9392,2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk30,
9393,2000,"McEntire, Reba",What Do You Say,3:26,1999-10-30,wk30,
9394,2000,"McGraw, Tim",My Best Friend,4:33,1999-11-27,wk30,
9395,2000,"McGraw, Tim",My Next Thirty Years,3:37,2000-10-21,wk30,
9396,2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk30,
9397,2000,"McKnight, Brian",Stay Or Let It Go,4:32,2000-02-26,wk30,
9398,2000,"Messina, Jo Dee",Because You Love Me,3:50,2000-01-29,wk30,
9399,2000,"Messina, Jo Dee",That's The Way,3:17,2000-06-24,wk30,
9400,2000,Metallica,I Disappear,4:26,2000-05-13,wk30,
9401,2000,Metallica,No Leaf Clover (Live...,5:43,2000-02-12,wk30,
9402,2000,Montgomery Gentry,Daddy Won't Sell The...,4:18,2000-03-04,wk30,
9403,2000,"Montgomery, John Michael",The Little Girl,3:52,2000-09-09,wk30,
9404,2000,"Moore, Chante",Straight Up,3:40,2000-10-28,wk30,
9405,2000,"Moore, Mandy",I Wanna Be With You,4:12,2000-06-17,wk30,
9406,2000,"Mumba, Samantha",Gotta Tell You,3:19,2000-09-09,wk30,
9407,2000,Musiq,Just Friends,4:02,2000-10-14,wk30,
9408,2000,Mya,Case Of The Ex (What...,3:50,2000-08-19,wk30,35.0
9409,2000,Mya,The Best Of Me,4:12,2000-04-15,wk30,
9410,2000,Mystikal,Shake Ya Ass,4:46,2000-08-12,wk30,
9411,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,wk30,
9412,2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk30,
9413,2000,N'Sync,This I Promise You,4:23,2000-09-30,wk30,
9414,2000,Nas,You Owe Me,3:51,2000-03-25,wk30,
9415,2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk30,23.0
9416,2000,Next,Wifey,4:03,2000-05-27,wk30,
9417,2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk30,
9418,2000,Nine Days,If I Am,4:18,2000-12-02,wk30,
9419,2000,No Doubt,Simple Kind Of Life,4:11,2000-07-01,wk30,
9420,2000,Nu Flavor,3 Little Words,3:54,2000-06-03,wk30,
9421,2000,"Offspring, The",Original Prankster,3:42,2000-11-25,wk30,
9422,2000,"Paisley, Brad",Me Neither,3:19,2000-05-13,wk30,
9423,2000,"Paisley, Brad",We Danced,3:45,2000-10-14,wk30,
9424,2000,Papa Roach,Last Resort,3:19,2000-07-29,wk30,
9425,2000,Pearl Jam,Nothing As It Seems,5:20,2000-05-13,wk30,
9426,2000,Pink,Most Girls,4:06,2000-08-12,wk30,
9427,2000,Pink,There U Go,3:23,2000-03-04,wk30,41.0
9428,2000,"Price, Kelly",As We Lay,6:20,2000-07-15,wk30,
9429,2000,"Price, Kelly",Love Sets You Free,3:46,2000-05-13,wk30,
9430,2000,"Price, Kelly",You Should've Told M...,3:12,2000-09-23,wk30,
9431,2000,Profyle,Liar,3:57,2000-09-16,wk30,
9432,2000,Puff Daddy,Best Friend,5:33,2000-02-12,wk30,
9433,2000,Q-Tip,Breathe And Stop,4:06,2000-01-22,wk30,
9434,2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk30,
9435,2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk30,
9436,2000,"Raye, Collin",Couldn't Last A Mome...,3:40,2000-03-18,wk30,
9437,2000,Red Hot Chili Peppers,Californication,5:21,2000-07-29,wk30,
9438,2000,Red Hot Chili Peppers,Otherside,4:13,2000-02-12,wk30,
9439,2000,"Rimes, LeAnn",Big Deal,3:03,1999-10-16,wk30,
9440,2000,"Rimes, LeAnn",Can't Fight The Moon...,3:33,2000-09-09,wk30,
9441,2000,"Rimes, LeAnn",I Need You,3:42,2000-05-27,wk30,
9442,2000,"Rogers, Kenny",Buy Me A Rose,3:46,2000-03-11,wk30,
9443,2000,Ruff Endz,No More,3:56,2000-07-01,wk30,
9444,2000,Sammie,I Like It,4:09,2000-01-29,wk30,
9445,2000,Santana,"Maria, Maria",4:18,2000-02-12,wk30,
9446,2000,Savage Garden,Crash And Burn,4:41,2000-04-08,wk30,
9447,2000,Savage Garden,I Knew I Loved You,4:07,1999-10-23,wk30,34.0
9448,2000,SheDaisy,Deck The Halls,3:46,1999-12-25,wk30,
9449,2000,SheDaisy,I Will.. But,3:40,2000-07-15,wk30,
